id,F1,F2,F3,F4,F5,F6,F7
4514073335,1,10,1,3,1,17116,7.2
4524501776,1,19,1,15,1,18230,6.8
4523553248,0,16,1,3,1,15829,7
4520842765,1,17,0,2,2,14729,6.8
4519727542,1,14,0,9,0,17793,7
4521344335,1,43,1,15,2,17525,7.2
4450770211,0,17,0,13,1,17579,7.2
4498636614,1,15,1,7,2,18227,7.2
4497665020,0,13,0,1,1,14898,7
4464521946,0,17,1,3,1,15769,6.8
4523877309,0,24,0,17,1,19272,6.8
4471300267,0,16,1,8,1,17788,7.2
4513704975,0,12,0,4,0,14738,6.4
4524643923,1,18,1,2,0,16113,6.8
4517829998,0,14,1,11,1,18967,7.2
4413023613,0,26,0,4,0,15416,7
4499920365,0,13,1,8,0,18096,7.2
4506295504,0,13,0,1,1,14411,6.8
4523734569,1,18,1,2,1,15668,7
4512964599,0,17,1,8,1,16288,6.8
4508119465,0,15,1,13,0,18575,7.2
4456002030,0,16,1,4,1,17379,7.2
4518231271,0,12,0,3,1,15222,6.8
4516926779,1,17,1,6,1,16191,7.2
4506972533,0,9,1,3,1,14930,6.8
4460890614,0,12,1,8,0,17062,7.2
4519568140,0,16,0,5,0,14763,6.6
4497751825,0,17,1,5,0,15351,6
4521417680,0,20,0,8,0,17625,7
4510713012,1,24,0,5,0,15933,7.2
4509854436,0,12,0,8,0,18229,7.2
4500976861,1,34,0,2,0,15356,7
4522637791,1,13,0,6,1,17005,6.8
4495935822,1,20,0,8,0,16747,6.8
4518693297,0,14,0,9,0,16060,6.6
4496300604,0,15,1,8,0,14998,6.2
4522794083,0,23,1,7,0,16182,6.8
4520699104,0,11,1,7,1,17065,7.6
4510367501,0,17,1,4,1,15544,6.8
4505447619,1,16,0,8,1,16541,7
4471698975,1,24,0,9,1,15112,6.6
4434486038,0,15,0,7,0,17550,7
4498511846,1,20,1,9,2,18323,7.4
4524081937,1,18,1,5,2,18553,7
4445293450,0,13,0,5,0,15252,6.8
4513310043,1,18,1,3,0,16863,6.8
4500568578,0,15,0,2,1,13925,7
4524214463,1,15,1,8,0,16828,6.8
4505836757,0,15,1,6,1,15391,6.6
4475217801,1,21,1,4,0,16350,7
4488970376,1,14,0,7,0,17159,7.2
4524090743,0,14,0,3,1,15484,7.2
4523042890,1,15,1,4,0,17024,7.2
4517636777,1,23,1,13,0,18680,7.2
4476445956,0,16,0,2,2,14657,6.8
4490257266,0,13,1,5,1,15550,6.8
4524954038,0,21,0,3,1,15861,6.6
4515523477,1,19,0,2,0,15202,7.2
4452314277,0,19,0,5,1,15214,6.8
4523108166,0,18,1,12,1,16171,6.6
4520687269,0,63,0,5,0,18184,7.4
4524971748,1,21,1,8,1,16751,6.8
4523428789,0,17,0,8,1,16973,7
4521032277,1,16,0,7,2,17239,7.4
4492093382,0,14,0,4,0,14660,6.6
4520567149,0,20,1,11,1,17429,6.8
4455316787,1,14,1,8,0,18513,7.2
4524702479,1,15,1,6,1,16225,6.8
4516718833,0,14,1,5,1,16267,7
4476068972,0,17,1,4,0,15478,6.8
4468615107,0,87,0,10,2,16335,7.2
4525109552,1,16,0,2,0,14826,6.8
4482138912,1,19,1,19,0,19092,7.2
4523702225,0,19,1,9,1,17619,7.2
4524183803,1,15,0,9,0,16872,7
4524856340,1,25,1,9,1,17265,6.8
4487632164,1,17,1,12,0,19308,7.2
4506468475,1,17,1,8,1,16535,7
4513861752,0,18,0,8,0,16606,7
4424200095,0,16,1,10,1,17168,6.8
4518551407,0,15,0,6,0,14839,6.6
4499657757,1,16,1,8,0,17812,7
4498640810,0,18,0,4,0,14827,7
4523696498,1,19,0,4,1,15578,6.8
4519675150,0,20,0,8,1,16628,6.8
4522797583,0,17,1,6,1,14609,6.8
4492936245,0,40,0,1,0,13325,6.6
4482256172,1,23,0,3,0,15277,6.8
4525023717,0,15,1,4,0,16287,6.6
4511080723,0,55,0,1,1,12747,6
4477916243,0,13,1,7,1,17687,6.8
4489899716,1,14,1,6,1,17187,7
4516181057,0,12,0,4,0,14015,6.4
4506113045,1,20,1,5,0,16291,6.8
4525159735,1,14,0,9,0,16289,7.4
4470997235,1,17,1,9,0,17234,7.2
4470087448,0,18,1,4,0,14663,6.6
4465542010,1,18,1,4,1,16278,7
4519070159,1,16,0,18,1,19025,6.8
4524509004,1,16,0,3,0,15366,7
4488138739,0,16,0,0,0,14526,6.8
4494341320,1,16,1,8,1,16547,7.2
4525085237,1,12,1,1,1,14936,7.2
4522863300,0,16,0,3,1,15594,6.6
4436047173,0,17,1,11,0,17416,7.2
4506779668,0,39,0,4,1,15722,6.8
4524617778,0,37,1,2,1,16091,7.6
4472611324,0,25,1,6,0,15048,7
4457404294,1,16,1,25,0,23335,7.6
4492916042,1,19,1,10,1,18272,7.2
4481561513,0,23,0,6,1,16270,7.2
4492740165,1,19,0,8,0,17298,6.4
4508812859,1,19,1,6,2,17230,6.6
4481763565,0,16,1,9,1,17098,6.8
4524656242,0,18,1,11,1,17380,7
4520625705,0,12,0,4,1,16829,6.8
4446002931,0,15,1,6,0,14538,6.8
4445858545,1,23,1,6,1,15159,6.6
4479142877,0,27,0,3,0,14874,6.6
4523771457,0,18,1,9,2,17721,7
4469758473,1,16,1,10,1,20273,7.2
4500666491,1,13,1,13,1,20103,6.8
4442547798,1,19,1,10,0,16491,6.8
4497467264,1,15,1,8,1,17640,7.2
4523849056,1,26,1,8,1,15518,6.6
4448360530,0,13,1,5,2,17381,7
4519032722,0,16,0,1,1,15127,7
4513335453,0,17,0,4,0,13794,6
4489679008,1,16,0,0,0,15139,6.8
4496154110,0,19,1,6,0,15929,7.2
4524013226,1,23,0,3,2,14974,7
4524662465,1,16,0,18,1,19695,7.2
4518466773,1,17,1,0,1,15154,6.6
4503636843,0,52,0,7,1,14766,6.6
4515642015,0,15,0,11,1,17341,7
4524429870,1,14,1,0,2,15464,7
4450237694,1,19,1,9,0,18529,7.2
4523092582,1,16,0,17,0,18149,7
4509907014,0,19,1,6,1,15840,6.6
4517834263,1,14,1,8,0,17915,7.2
4420577274,0,17,1,7,1,16242,7
4496483924,1,15,1,10,1,18498,7.2
4491903202,0,18,1,15,1,19120,6.8
4521293628,1,13,0,13,1,17948,6.6
4519886887,0,30,0,8,0,16517,6.6
4494464754,0,20,0,0,0,13452,6.4
4519903603,0,17,0,3,0,15687,6.6
4506004524,0,43,0,4,1,14763,6.8
4494780528,0,12,0,8,0,16417,6.6
4524049652,1,15,1,10,0,18168,7.4
4516959176,0,18,0,9,0,15903,6.8
4520642578,1,17,1,1,1,14702,6.6
4484713894,0,16,0,10,0,18874,7.2
4449831560,0,14,0,3,1,15225,7
4464836293,0,16,0,7,0,15858,6.8
4524322157,0,15,0,6,0,14693,6.6
4519807655,1,16,1,3,1,15574,6.8
4523790678,0,65,0,2,0,15692,6.6
4481146678,1,11,1,13,0,18297,7.2
4382920718,1,21,0,10,2,19247,6.8
4522131517,0,12,0,1,0,15414,6.8
4522409502,1,21,0,15,1,19601,7.4
4522867011,0,15,0,0,1,15189,6.6
4489166333,0,15,1,3,0,16452,6.6
4521309700,0,13,0,3,0,14899,6.8
4522235409,1,14,1,9,1,18964,7.2
4487639972,1,21,1,14,1,18923,7
4495602033,0,18,0,8,0,17472,6.8
4521631816,0,17,0,2,1,14665,6.2
4451877968,1,16,1,4,1,16415,6.8
4511243744,0,18,0,2,0,13960,6.4
4448363210,0,15,0,3,0,14773,6.6
4521244850,1,13,1,11,2,19181,7.4
4464253176,0,13,1,1,1,14528,6.4
4473903480,0,14,0,3,0,15827,6.6
4508507583,0,18,0,4,1,16179,6.8
4453485597,1,15,0,5,1,15049,6.8
4444095470,0,15,0,2,0,15453,7.2
4510669887,1,39,0,0,1,14645,7.2
4510131144,0,14,0,10,1,15766,6.8
4514754903,1,16,1,10,2,18890,7.2
4521127128,0,18,0,7,1,16450,7
4517995576,0,37,1,5,1,16490,6.8
4525139840,1,16,1,13,0,17408,7.2
4481425277,1,18,0,12,1,16951,7
4508272671,1,14,1,11,1,17120,7
4521954992,0,18,0,2,0,14310,7
4506951089,0,18,0,2,2,14689,6.8
4513445048,1,15,1,10,1,18341,7.4
4519606068,0,14,1,10,0,17772,7.2
4518115415,0,40,1,4,0,16262,7
4452789398,1,27,0,7,0,16239,7.2
4493650518,0,18,0,9,0,16944,7
4501126526,1,14,1,12,2,16939,7
4522814344,0,17,1,3,0,14615,7
4470759747,1,39,0,11,0,17706,6.8
4454170468,0,18,1,7,1,17727,7.2
4478080352,0,16,0,0,0,12988,6.2
4521135230,1,16,1,8,1,17613,7.2
4512913824,1,14,1,12,1,18632,7.2
4521918813,1,17,1,2,1,15476,7
4477806643,0,16,1,5,0,15717,6.8
4509514810,1,18,0,8,1,18253,6.8
4525028145,0,48,1,2,0,14349,6.6
4522170496,0,16,0,6,1,15407,6.6
4499816860,0,26,1,4,1,15273,6.8
4524879680,0,14,1,5,0,14868,6.6
4525084228,1,19,0,4,0,14892,6.8
4521347328,1,124,1,12,0,18509,7.6
4497825054,1,17,0,9,0,17096,7.2
4520913464,1,15,0,10,2,17377,7.2
4503284837,0,17,0,5,1,16554,7
4519863035,1,17,0,6,0,15256,6.8
4467388375,1,16,1,7,2,17710,7.2
4494893980,0,17,0,3,1,15041,7
4516572931,1,13,1,9,2,19027,7.2
4462648496,1,15,1,16,2,18718,7.4
4484087846,0,15,0,10,1,16938,7.2
4507768381,1,17,1,3,0,16772,7
4517503916,1,15,0,9,1,16035,6.6
4520894733,0,14,0,5,1,15518,6.6
4458889473,0,59,1,12,1,17543,7
4523961179,1,18,0,4,1,15829,7
4466045865,1,12,0,6,1,17389,7
4516642389,1,17,0,7,0,16683,7.2
4518790705,0,10,0,8,0,16985,7
4508511932,0,14,1,2,0,14904,6.6
4450404129,0,17,1,12,1,17551,6.6
4484243751,0,38,0,3,1,15278,6.4
4523449093,0,26,0,5,2,15539,6.8
4485983759,1,39,1,16,0,17860,6.8
4456033648,1,16,1,2,1,15156,6.6
4451994271,1,23,1,11,1,18152,7
4523813027,1,17,1,9,0,16587,7
4522528300,0,20,0,5,1,15562,7.2
4525010379,1,27,0,4,0,14944,6.8
4523893279,0,15,0,8,1,15269,6.6
4521767558,0,149,0,7,0,17166,7.2
4513468208,1,15,0,6,0,14813,6.8
4509940974,0,19,1,7,0,15787,6.8
4523594807,0,67,0,4,0,14795,6.4
4522596312,1,54,1,15,1,19848,7.2
4517041040,0,16,1,1,0,13886,6.6
4518695015,1,17,0,4,0,16149,6.8
4500037487,1,37,0,4,0,15312,6.6
4521886513,1,42,1,10,1,17267,7.2
4516044973,0,13,0,3,1,15961,7
4521934653,1,15,1,12,0,17704,7
4498314967,0,13,0,2,0,14808,7.2
4518877029,0,16,1,3,1,16374,7.2
4519742974,0,13,1,11,0,16933,7.2
4519564214,1,14,1,12,0,18156,7.2
4520320166,1,18,0,9,0,19397,7
4524732459,0,19,1,10,0,17033,6.8
4519790060,1,25,0,7,1,19061,7.2
4456330802,1,21,0,3,1,16653,7.4
4524273849,1,11,1,5,1,16781,6.6
4478063031,0,30,0,5,0,15978,6.8
4494869975,1,14,0,3,0,15859,7
4424078266,1,15,0,6,0,16205,6.4
4490705012,1,15,0,11,0,17528,6.8
4523350637,1,53,1,9,0,17154,7
4515573007,0,18,0,6,0,16112,7.2
4524001627,0,16,0,7,0,16210,7.2
4520769690,1,43,1,10,1,18369,7.4
4521194399,1,16,1,4,0,16097,6.8
4459264476,0,17,0,2,0,13196,6.4
4442070152,0,15,0,8,0,15552,6.6
4519232603,1,15,1,21,1,17597,6.8
4503234599,0,13,0,6,0,15709,6.8
4452824310,0,13,1,8,2,17035,7
4520335099,1,19,0,2,2,15000,7
4460509130,1,17,0,7,0,18426,7.6
4494350446,1,16,1,7,2,17634,7
4485746291,1,19,0,13,1,20251,7.4
4522462611,0,16,1,13,1,16034,6.6
4521336289,0,149,1,4,0,14147,6.6
4523036176,0,20,0,11,1,18304,7.2
4523330702,0,17,0,6,1,15104,6.6
4468356736,0,14,1,17,1,18847,7.2
4463063111,1,38,0,1,0,15782,6.8
4517535335,1,27,0,6,1,16893,7
4448433475,0,10,0,12,1,18545,7.2
4516228247,0,20,0,5,0,16918,7
4498040102,1,21,1,14,1,18722,6.8
4466272322,1,15,1,8,1,18247,7
4498466711,0,14,0,8,1,17471,6.8
4516594207,1,16,0,4,0,17641,7.2
4444307438,0,15,0,6,0,14605,6.6
4524924917,1,14,1,4,0,16249,6.6
4471072375,0,17,1,8,0,17157,7
4461136941,1,14,1,5,0,15165,6.8
4511783197,0,31,0,5,0,15427,6.8
4501108199,1,15,1,10,0,17878,7
4465596531,0,12,1,4,0,18000,7.4
4524568896,1,18,0,9,0,15851,7
4478702787,0,21,0,3,1,15832,6.6
4437799907,0,13,1,14,1,18931,7.2
4469372506,0,14,1,6,0,16157,6.8
4459817582,1,19,1,12,0,18354,6.8
4522510134,0,80,0,10,0,17274,7.4
4427951118,0,16,0,5,1,15372,6.8
4522319938,1,44,0,17,1,20175,7.4
4522616210,0,19,0,5,1,15486,7
4523566320,1,87,1,4,1,16074,7
4520933584,1,17,0,7,0,16849,7
4514399530,0,12,0,9,0,16291,6.8
4472185629,0,20,0,4,0,16164,7
4524877536,1,13,0,6,1,17002,7
4515306616,0,19,0,4,0,15342,6.8
4524480759,0,19,0,2,0,13119,6.2
4502625560,1,14,1,7,1,17472,7.2
4521238149,1,18,0,1,0,15681,7
4513598574,1,14,1,7,0,18634,7
4518314539,0,15,0,0,0,13881,6.8
4489658562,0,12,1,10,1,18145,6.6
4482124456,1,17,1,16,1,17308,6.8
4521449532,0,13,0,0,0,13049,6.2
4524994987,1,18,1,15,0,20075,7
4455125565,0,15,0,2,0,14377,6.4
4522531124,1,22,1,9,0,17270,6.6
4498726341,1,18,1,6,0,18967,7.6
4520588877,0,15,0,2,0,14044,6.6
4522556160,0,23,0,5,0,16467,7.2
4502024676,1,11,1,5,0,17846,6.8
4494811413,1,14,1,17,2,19993,7
4522599677,0,17,1,4,1,16223,7.2
4513586711,0,27,1,3,1,14071,6.4
4492904211,1,15,1,3,2,15284,7.2
4525183831,0,46,1,3,1,16346,7
4524995748,0,20,0,3,1,14358,6.6
4496611472,1,14,1,7,1,17206,7.4
4466270705,1,15,1,3,0,14767,7.2
4489674580,1,14,1,13,0,18291,7.2
4517551883,0,14,0,5,0,14979,6.8
4512229508,1,20,0,6,0,17214,7
4520364684,0,22,0,11,0,16461,6.4
4487211504,1,22,0,2,0,14027,6.6
4490245782,1,16,0,6,0,17432,7.4
4519269898,1,16,1,5,0,15969,6.8
4477778320,0,14,1,5,0,16308,6.8
4525005015,0,12,0,2,0,14119,6.6
4515619374,1,15,1,4,2,16044,7.2
4520909280,0,15,0,2,1,15011,6.6
4439747783,0,23,0,6,0,14517,6.4
4510536402,0,48,0,2,0,13653,6.6
4522149954,0,18,1,13,0,17833,7
4496660905,1,16,1,14,1,17759,7
4520942690,0,14,0,6,0,16158,7
4523481420,0,38,0,3,1,16147,7
4478267936,0,16,0,7,0,17065,7
4523295777,1,41,1,6,2,17287,7
4450437970,1,35,1,4,2,15997,7.2
4523307860,1,14,1,4,0,15387,7
4522150564,1,18,0,6,1,16313,7
4515910036,0,18,0,4,0,15987,7
4504983497,1,15,0,9,0,16304,6.4
4459886824,1,11,1,11,1,18177,6.8
4473361306,1,19,0,6,1,17493,7
4506292782,1,13,1,16,1,19443,7.2
4515435281,0,12,0,5,0,14920,6.6
4524281918,0,104,0,8,0,17511,6.8
4518452503,1,16,1,10,1,16819,6.8
4496336635,1,35,1,5,0,14703,6.8
4523885762,1,15,1,5,0,16801,7.4
4496613107,0,19,1,7,0,16254,7.2
4524349618,1,75,0,4,1,15478,6.8
4525122306,1,21,0,4,0,15363,6.4
4477398725,1,16,1,12,0,17121,6.6
4510751913,0,16,0,5,0,15069,6.2
4449452387,0,18,0,1,1,15891,6.4
4477670126,0,16,0,1,0,13316,6.6
4386551439,0,18,1,11,0,15956,6.8
4498209347,1,29,1,2,2,15661,7
4520713335,1,13,1,5,0,16789,7
4470773744,0,12,1,5,2,16347,6.6
4512800832,0,14,0,3,0,14901,6.8
4520801311,0,13,1,12,1,17018,7
4525024400,0,15,0,12,0,16342,6.6
4518554441,0,17,0,3,1,14801,6.2
4502764370,0,13,1,17,0,17333,6.8
4515780099,0,18,0,6,0,15052,7
4437310963,1,15,1,5,0,15585,6.8
4484529733,0,41,0,4,0,15273,7
4514844957,0,20,1,7,0,15666,6.6
4496994572,0,15,0,0,1,14591,6.8
4522889281,0,12,0,5,0,14690,6.2
4521575366,0,47,0,8,0,17151,6.8
4462377853,0,123,1,6,0,16378,6.8
4523960363,0,21,0,7,0,15661,6.4
4513242798,0,16,1,4,0,16589,7
4489563821,0,14,1,3,2,15900,6.8
4485610478,1,14,1,8,0,14927,6.6
4472446718,1,15,1,0,1,16875,6.8
4524894613,0,18,1,8,1,17847,7
4469128584,1,87,1,9,0,16369,7
4452166670,1,15,1,7,2,17320,7.4
4524202231,1,14,1,6,1,18532,7.4
4450399741,0,21,1,10,0,17136,7
4524785066,0,20,0,7,0,17137,7.2
4523130244,0,17,1,11,1,19114,7
4522178683,0,33,0,2,0,13555,6
4469812384,1,16,1,5,0,14707,6.6
4506010856,0,16,1,2,0,16025,7
4509803482,0,16,1,11,0,16776,6.4
4508899687,1,16,0,1,0,15379,7
4521616991,1,23,1,6,1,17196,7.2
4509711649,1,18,1,4,1,17200,7.2
4519025105,0,14,0,11,1,17472,7.2
4473597829,0,19,1,5,0,15435,6.8
4478188896,1,20,1,5,1,16588,7.2
4513831840,1,16,1,7,0,16784,7
4462163208,1,43,0,11,1,16982,7
4514218237,1,17,1,11,0,17635,6.6
4505075524,0,10,0,2,0,15913,6.8
4470324396,0,18,0,6,1,14487,6.4
4489428547,0,17,1,1,0,15643,6.8
4472696992,1,19,0,5,0,16853,7.2
4497596162,1,15,1,14,1,18242,7
4486956653,1,24,1,8,0,16866,6.8
4449670595,0,13,0,2,0,14673,7.2
4472747889,1,73,1,4,0,15463,6.8
4525215598,1,57,0,6,1,15824,6.6
4524641094,1,37,0,13,0,17129,6.8
4471001241,1,19,0,4,0,16335,6.8
4515369512,0,10,0,8,0,17099,7
4476146291,1,88,1,6,1,19077,7.6
4503152696,1,12,0,0,0,14983,6.8
4524326952,1,19,0,9,0,17368,6.8
4522317391,0,12,0,4,0,15286,6.8
4495498094,0,12,0,5,0,16317,7
4477368808,1,14,0,9,2,16364,7.4
4434549109,0,41,1,6,1,14623,6.6
4523746056,1,84,1,12,0,19938,7
4493134944,0,15,0,5,0,16221,7
4518121833,1,13,1,5,1,16544,6.8
4515904262,1,17,0,7,0,17908,7.2
4506294418,0,17,0,1,0,15831,7.4
4509108829,1,16,1,9,0,17668,7.2
4518590112,0,18,0,6,0,15470,6.8
4483110650,1,16,0,5,0,16448,6.8
4523035585,1,25,0,2,0,14877,7
4509064121,1,45,1,18,0,18917,7.6
4523282532,0,10,1,8,0,16356,6.4
4518881307,0,17,0,5,0,14676,6.6
4523038174,0,14,1,3,0,13126,6
4470312208,1,16,0,14,0,17769,7.2
4516146115,0,37,0,4,0,16051,6.8
4522849346,0,86,1,6,1,17395,7.2
4477571512,1,15,1,12,1,16819,6.8
4523940286,0,18,0,8,2,16315,6.8
4513532582,1,17,1,8,1,16846,6.8
4516772132,0,16,1,1,1,15951,7
4516594125,1,14,0,8,1,16858,7
4477392695,1,18,1,10,0,17335,6.6
4500102951,0,14,1,7,0,16781,6.8
4447441297,1,28,0,11,0,17225,6.8
4523657411,1,18,0,4,0,16948,7
4487004786,0,18,0,7,1,16056,6.6
4523591734,1,37,0,5,0,15440,6.4
4481802992,0,19,1,12,1,16058,6.4
4524924160,1,17,1,3,1,16315,7
4448119077,1,56,1,16,1,17326,6.8
4516417495,0,82,0,5,0,16851,7
4514750583,1,13,1,4,0,16853,6.8
4497828297,1,15,1,8,1,17556,7.4
4518204390,0,14,1,9,0,17840,7
4462251940,0,18,1,9,0,18725,7.4
4457833778,1,17,1,5,0,16781,6.8
4518920313,0,16,0,8,1,15376,6.6
4439541078,0,17,0,1,0,14193,7
4512918864,1,16,0,5,0,16862,6.8
4456463104,1,21,1,5,2,17003,6.8
4459480413,0,15,0,5,0,15506,6.8
4521091433,0,19,0,15,0,18724,6.8
4477326347,1,24,1,3,1,16422,6.8
4467752796,1,16,1,10,1,18337,7.2
4524232031,1,36,1,6,1,15385,6.6
4520510756,0,18,0,6,0,15566,6.8
4463289443,1,17,1,10,0,18326,7.2
4518300534,0,15,0,9,0,16299,6.8
4525106403,0,13,0,1,0,13991,6.8
4511755420,1,15,0,4,0,14205,6.6
4475203157,0,15,1,11,0,17955,7.2
4471503799,1,52,1,16,0,20862,7
4512974012,0,14,0,0,0,14197,6.8
4524697889,0,25,1,4,1,16788,7.2
4492336087,1,35,0,4,1,14798,6.8
4518449661,0,15,0,4,0,15598,6.8
4524325797,1,17,0,2,0,16655,7.2
4466191823,0,15,0,9,1,16804,7.2
4512225381,1,15,1,4,2,15977,6.8
4518609876,0,16,0,2,1,15654,7.2
4513906148,1,20,1,12,1,19035,7.4
4450742884,0,14,0,5,1,16247,7.4
4475833403,0,14,1,11,0,18074,7.4
4513432258,1,14,1,9,1,17274,7
4505960953,1,16,0,12,0,17839,7
4512128800,1,14,1,11,0,16700,7
4520602146,1,15,0,10,0,15852,6.8
4523446704,1,17,1,4,0,15296,6.6
4517498934,1,18,1,2,1,14426,6.8
4512991895,1,20,1,2,0,15856,7
4511697354,1,16,1,17,0,17895,6.8
4509390548,0,16,1,9,0,15728,6.6
4523847046,1,17,1,5,0,17333,6.8
4521229573,0,38,1,9,0,16404,6.8
4523099371,1,15,0,6,1,15738,7
4454340438,0,15,0,0,0,13580,6.4
4522233309,0,14,0,4,1,16773,6.8
4522851544,0,15,0,5,0,14993,6.6
4477952218,0,18,1,1,0,15219,6.8
4524900918,0,17,0,4,0,16046,6.6
4491423800,0,16,0,5,1,15683,7
4498664895,0,11,0,5,1,16408,6.8
4465820697,0,16,0,2,1,15104,6.8
4501779329,0,16,1,7,1,16113,6.8
4519218713,1,15,0,15,0,18894,6.8
4474045556,0,24,0,5,0,16652,6.8
4524351356,0,18,0,4,0,15409,6.8
4521873427,1,14,0,8,0,16733,7.4
4502515468,1,23,1,13,0,17307,6.4
4522644977,1,18,0,8,1,15283,7
4499613300,0,14,0,1,0,14428,6.6
4517778477,1,13,1,12,1,16679,7
4450067073,0,46,0,3,0,15400,6.6
4522151939,0,17,0,6,0,16230,6.8
4498239413,0,15,0,3,1,16028,7.4
4469941685,1,13,1,2,0,15731,7.2
4484202806,0,12,0,1,0,14816,6.6
4521383938,1,36,0,2,1,15862,7.2
4488307772,1,15,0,1,2,14140,6.6
4486155288,1,83,0,7,2,16699,7
4518987840,0,17,0,1,0,13405,6.4
4455452551,1,24,0,5,0,17538,7
4448427323,0,14,1,5,0,19038,7.2
4491653265,0,33,0,10,0,18082,7.2
4509495092,0,17,0,0,1,14004,6.4
4477722271,1,35,0,5,0,16349,7.2
4479540109,0,14,0,1,0,15373,7.2
4463166329,1,16,1,7,2,16559,7.2
4487524071,1,15,1,6,1,16513,6.8
4511068350,1,36,1,10,1,19886,7.4
4524387920,1,16,1,4,2,17167,7
4452219290,1,52,1,9,1,16809,7.2
4524524540,0,16,0,12,0,18178,6.8
4524619949,0,14,0,4,0,14742,6.6
4519347430,1,13,0,4,0,15126,6.8
4514643182,0,13,0,7,0,15449,6.6
4518236753,0,18,1,7,0,15233,6.6
4485967051,0,15,0,3,0,14602,6.8
4520613300,1,23,0,5,0,15390,7
4458509653,1,21,1,9,0,16766,7
4522886351,1,19,0,6,0,16093,6.4
4502492792,1,18,1,3,1,15575,6.6
4423262467,1,15,1,12,0,16953,6.8
4474674368,0,19,0,7,1,15529,7
4462298411,1,21,1,7,1,16836,7.2
4513293772,0,17,1,2,0,13820,5.8
4520671984,1,16,1,25,1,19321,7
4492730038,0,19,1,6,0,15834,6.8
4524773384,1,18,0,10,1,16585,6.8
4515341076,0,15,0,6,1,15483,6.8
4521293545,1,17,1,5,1,17834,7.2
4459704027,1,18,1,7,1,16858,7.2
4521182941,1,17,0,19,0,20619,7.4
4454235667,1,19,0,9,1,18449,7.2
4459609583,1,20,0,9,0,17354,7.4
4516238123,0,13,1,8,0,16097,6.6
4520047610,1,16,0,7,0,16138,6.8
4520390476,1,11,1,11,1,17794,7
4487249336,1,38,1,15,1,19218,7
4482519172,1,52,0,15,1,18501,7.6
4498278588,0,12,0,0,0,15922,7.2
4518118181,1,12,1,7,0,16119,6.6
4497870757,0,17,1,4,1,14625,6.6
4449694269,0,20,0,6,1,16685,6.8
4500726742,0,14,0,1,1,13895,6.6
4505754774,1,28,0,22,0,19890,6.8
4490249135,0,15,1,5,0,15164,6.4
4449918896,0,13,1,7,0,17498,7.4
4521299727,1,35,1,16,0,19452,7.6
4513005798,0,13,0,7,1,17322,7
4518366913,1,18,1,6,1,17243,6.8
4491183408,0,17,0,8,1,18020,7.2
4522622334,0,55,0,8,2,16289,6.8
4469829210,1,34,1,10,2,18303,7.2
4515668714,0,15,1,6,0,15728,6.8
4521129958,1,13,1,5,0,16097,7
4515298489,0,18,0,4,2,14414,6.4
4517512393,1,14,1,5,1,15852,6.8
4522390017,1,17,1,4,0,15202,6.8
4513729345,1,16,1,1,0,15572,7.2
4520954808,0,11,1,6,0,16488,7
4464340157,0,13,0,11,1,14353,6.2
4514527472,1,13,0,11,1,19133,7.4
4520734931,0,42,0,4,0,15314,7
4447699269,0,37,0,18,0,17690,7.2
4520645604,1,156,1,15,2,20183,7.6
4511159553,1,18,1,9,1,18408,7.2
4468173353,0,12,0,6,0,15595,6.4
4489481429,1,15,1,9,0,17119,7
4464085930,0,30,1,9,0,17658,7
4503626292,1,15,1,14,0,19600,7.4
4450431370,0,14,0,8,0,16336,6.8
4525060117,1,18,1,5,1,16860,6.8
4524609422,1,16,1,2,2,14501,6.6
4468568554,0,13,0,8,0,17148,7
4520833786,1,17,1,10,0,18559,7
4523634047,0,14,0,4,1,16250,6.6
4523122447,1,16,1,3,1,15791,7
4483634862,0,14,0,5,0,15634,6.6
4517860054,1,14,1,3,0,15148,6.6
4464319633,1,13,1,14,2,17893,7
4505648249,1,13,1,12,1,16200,6.6
4522858842,0,11,0,0,0,13371,6.4
4502931082,0,14,0,5,0,15903,7
4510837678,1,81,0,6,0,15719,6.8
4495147066,0,13,0,2,0,13267,6.2
4524109040,1,15,1,4,2,16305,7.2
4482075284,1,12,1,8,0,18269,7.6
4524584974,0,15,0,3,0,14956,6.4
4525152197,1,13,0,3,1,16180,6.8
4524926639,0,16,1,12,0,16808,6.8
4522027915,0,21,1,7,1,17971,7.2
4524157575,1,15,1,6,2,16998,7.2
4517748095,0,14,0,6,2,15015,6.6
4521386660,1,15,1,1,0,14881,7
4462148925,1,17,1,10,1,15730,7
4497724425,1,15,1,14,1,19098,7
4523546666,1,16,0,6,0,16169,7.2
4495258112,0,17,0,6,1,16954,6.8
4520518919,0,18,0,5,0,15984,7.2
4503545828,1,52,1,8,0,18078,7
4523347600,1,13,1,9,1,16329,6.4
4496613517,0,17,1,5,0,17193,7
4513948107,1,20,1,13,1,18401,7
4467944823,0,17,1,0,0,14704,7
4497717401,0,14,0,3,0,16367,7.2
4509036476,0,10,0,0,0,12905,6.2
4524695455,0,37,0,0,0,13967,7
4514151915,0,15,0,9,1,16511,7
4516562361,0,15,0,8,0,17496,7.4
4468712896,1,23,1,6,1,17743,7.4
4523887906,1,13,0,8,1,16888,7
4522419408,0,16,0,0,1,13742,6.8
4488609653,0,15,0,10,0,17793,7
4523824469,0,42,1,6,0,16178,6.8
4458383359,1,15,0,8,1,17706,6.8
